SalleDeBain,surface,chambres,salons,Secteur,price
1,68,1,1,Ben Ejdia,896000
1,65,2,1,Oulfa,560000
1,54,2,1,Hay Hassani,500000
1,101,2,2,Aïn Borja,990000
2,154,3,3,Racine,2150000
2,81,2,1,Oasis,1270000
2,98,2,2,Sidi Maarouf,780000
2,74,2,1,Sidi Bernoussi,540000
2,66,2,1,Ain Sebaa,490000
3,130,3,1,Anfa,1760000
2,116,3,1,Roches Noires,1100000
1,90,2,1,Sidi Bernoussi,540000
1,62,3,1,Lissasfa,540000
1,57,2,1,Ain Sebaa,550000
2,109,3,3,Bourgogne,1950000
2,150,3,2,2 Mars,2200000
2,84,4,1,Hay Mohammadi,670000
1,128,3,2,Ain Sebaa,1200000
1,70,2,1,Sidi Moumen,570000
2,136,2,1,Les Princesses,1700000
1,60,2,1,Oulfa,540000
2,135,3,1,Laimoune,1600000
3,193,3,3,Palmier,2300000
3,285,3,4,Sidi Maarouf,3000000
1,64,2,1,Oulfa,580000
2,100,4,1,Aïn Chock,900000
2,95,2,2,Al Fida,1500000
1,89,2,2,Sidi Bernoussi,860000
1,74,2,1,Quartier des Hôpitaux,990000
2,81,3,1,Ain Sebaa,870000
2,141,3,2,Maarif,1500000
1,68,2,1,Gauthier,1400000
1,60,2,1,Oulfa,640000
3,175,3,2,Quartier des Hôpitaux,2050000
1,75,2,1,Hay Moulay Rachid 2,550000
1,65,2,1,Ben M'sick,680000
2,101,2,2,Hay Hassani,1000000
1,48,1,1,Gauthier,1000000
1,65,2,1,Oulfa,580000
1,94,3,2,Beauséjour,750000
3,214,3,2,2 Mars,2800000
2,81,2,1,Sidi Bernoussi,840000
2,126,3,2,Maarif,2200000
2,78,2,1,Sidi Maarouf,760000
1,44,1,1,Oasis,850000
2,114,3,1,Sidi Bernoussi,680000
2,121,3,1,Al Fida,1210000
3,180,3,2,Californie,2600000
1,85,3,1,Sbata,500000
2,97,2,1,La Gironde,1100000
2,93,3,1,Hay Hassani,1025000
2,134,2,1,Belvédère,1600000
1,98,2,2,Maarif,1300000
2,117,3,1,Sidi Maarouf,1280000
1,150,2,2,Ain Sebaa,600000
2,113,2,1,Ain Sebaa,1100000
3,250,3,3,Hay Hassani,1620000
2,109,2,2,Derb Ghallef,1308000
1,62,2,1,Aïn Chock,600000
1,70,2,2,Al Fida,960000
1,52,3,1,Oulfa,420000
2,79,2,1,Aïn Borja,770000
2,120,2,1,Californie,1700000
1,80,2,1,Hay Mohammadi,600000
2,110,3,2,Aïn Chock,1620000
2,133,3,3,Beauséjour,1130000
2,125,2,1,Oasis,2500000
2,85,2,1,Ain Sebaa,880000
2,79,2,1,Roches Noires,790000
4,273,3,3,Quartier des Hôpitaux,2700000
2,162,3,1,2 Mars,1695000
2,133,3,2,Belvédère,1450000
2,80,2,1,Oulfa,640000
2,150,4,1,Aïn Borja,1500000
1,79,2,1,Aïn Chock,780000
2,100,2,2,Oulfa,1600000
2,81,2,1,Sidi Moumen,770000
1,55,1,1,Hay Hassani,450000
1,100,4,1,Aïn Chock,1000000
2,154,3,3,Racine,2150000
1,51,1,1,Beauséjour,809000
2,78,2,1,Sidi Maarouf,760000
2,160,3,2,2 Mars,2250000
1,129,2,3,Autre secteur,1600000
2,100,2,1,Casablanca Finance City,2300000
2,120,4,1,Sidi Maarouf,1240000
2,135,3,2,Maarif,2100000
2,72,3,1,Al Madina Aljadida,550000
2,173,3,2,Quartier des Hôpitaux,1989500
2,68,2,1,Bourgogne,904999
2,116,3,1,Californie,1750000
1,60,2,1,Aïn Chock,850000
2,102,2,1,2 Mars,1380000
2,75,2,1,Maarif,1000000
3,100,5,4,Sidi Bernoussi,1750000
2,84,3,1,Sbata,740000
1,62,2,1,Oulfa,600000
1,60,2,1,Aïn Chock,680000
1,44,1,1,Anfa,1000000
1,88,3,1,Oulfa,840000
1,60,2,1,Californie,640000
1,92,2,1,Sidi Bernoussi,700000
2,157,4,2,Les Princesses,2450000
2,137,3,1,Autre secteur,1050000
2,80,2,1,2 Mars,1200000
2,115,2,1,Hay Mohammadi,980000
2,76,2,2,Bourgogne,1300000
1,67,2,1,Oulfa,840000
1,51,1,1,Sidi Bernoussi,500000
2,226,3,2,Racine,2750000
1,74,3,1,Ben M'sick,580000
1,85,2,1,Sidi Bernoussi,480000
2,104,2,2,Hay Sadri,860000
2,86,2,1,2 Mars,1115000
1,60,2,1,Almaz,700000
3,99,2,1,Ain Sebaa,1200000
2,86,3,1,Sidi Bernoussi,480000
3,111,3,1,Laimoune,1720000
2,92,2,1,Bourgogne,1050000
2,81,2,1,Sidi Bernoussi,840000
2,70,3,1,Oulfa,420000
2,82,2,1,Hay Albaraka,700000
2,105,2,1,Aïn Borja,920000
2,96,2,1,Sidi Bernoussi,690000
2,87,2,1,Sidi Bernoussi,680000
1,72,2,1,Ben M'sick,550000
2,129,3,2,Hay Hassani,1290000
2,128,3,1,Sidi Moumen,800000
2,127,4,2,Roches Noires,1270000
2,99,2,1,Hay Mohammadi,950000
2,136,1,2,Hay Hassani,1050000
1,73,2,1,Ben M'sick,420000
1,65,2,1,Sidi Maarouf,650000
1,109,2,2,Aïn Chock,1300000
1,110,3,1,Sidi Moumen,900000
2,110,2,1,Sidi Bernoussi,1100000
1,59,1,1,Quartier des Hôpitaux,1100000
1,81,2,1,Sidi Moumen,450000
2,120,2,2,Val Fleuri,1560000
2,168,3,1,2 Mars,2100000
1,142,2,2,Beauséjour,1400000
1,40,1,1,2 Mars,895000
1,122,2,1,Belvédère,1250000
2,145,2,2,Belvédère,1300000
2,129,3,2,Hay Hassani,1290000
1,50,2,1,Aïn Chock,560000
1,100,2,1,Autre secteur,800000
1,85,2,1,Ain Sebaa,820000
2,201,3,2,Quartier des Hôpitaux,2200000
1,67,1,1,Hay Mohammadi,700000
2,83,2,2,Aïn Chock,920000
2,64,5,3,Hay Almassira 3,550000
1,67,2,1,Oulfa,430000
2,136,3,2,Ain Sebaa,1100000
2,180,3,3,Maarif,2300000
1,101,2,2,Aïn Borja,990000
2,80,2,2,Sidi Othmane,420000
2,78,2,1,Sidi Maarouf,760000
2,108,2,2,Aïn Chock,1400000
2,79,2,1,Beauséjour,840000
1,64,2,1,Sidi Bernoussi,400000
2,124,3,1,Belvédère,1500000
2,131,3,3,Oulfa,1790000
2,102,2,1,Casablanca Finance City,1734000
2,70,2,1,Sidi Maarouf,580000
1,52,2,1,Aïn Borja,550000
1,86,2,2,Hay Albaraka,550000
2,95,2,1,Anfa,1300000
1,71,2,1,Hay Alfalah,580000
1,93,2,1,Sidi Moumen,580000
1,63,3,1,Lissasfa,400000
2,100,2,2,Palmier,1500000
1,168,2,1,Oulfa,750000
1,69,2,1,Aïn Borja,620000
2,102,2,1,Californie,1450000
1,65,1,1,Maarif,800000
1,67,1,1,Gauthier,1000000
2,112,3,1,Maarif,1500000
2,77,2,1,Aïn Borja,950000
1,79,2,2,Sidi Bernoussi,480000
1,82,2,1,Sidi Maarouf,800000
1,52,2,1,Sidi Bernoussi,400000
1,74,2,2,Hay Moulay Rachid,440000
2,67,2,1,Oulfa,420000
3,179,3,2,Quartier des Hôpitaux,2440000
2,114,2,2,Maarif,1300000
1,49,2,1,Autre secteur,430000
2,59,3,1,Aïn Chock,710000
1,72,2,1,Bournazil,650000
2,79,4,1,Oulfa,570000
1,86,2,1,Sidi Bernoussi,460000
2,75,3,1,Sidi Maarouf,780000
2,196,2,1,Bournazil,1300000
2,81,2,1,Oasis,1270000
2,78,2,1,Sidi Maarouf,760000
2,154,3,3,Racine,2150000
1,56,2,1,Oulfa,460000
2,82,3,1,Sidi Moumen,600000
2,105,2,2,Hay Moulay Rachid,660000
1,58,1,1,Bourgogne,1070000
2,90,3,1,Sidi Moumen,600000
2,120,3,2,Sidi Bernoussi,950000
2,147,3,2,Oulfa,1130000
2,122,2,2,Bourgogne,1400000
2,115,4,2,Derb Omar,1030000
1,100,4,2,Sidi Moumen,500000
2,107,3,2,Sidi Maarouf,1250000
1,53,1,1,Bourgogne,980000
2,135,2,2,2 Mars,1750000
1,44,1,1,Anfa,1000000
1,52,2,1,Ain Sebaa,490000
1,72,2,1,Sidi Moumen,650000
2,125,3,1,Route d'El Jadida,660000
1,56,2,1,Ain Sebaa,400000
2,107,3,1,Hay Hassani,870000
2,81,3,1,Oulfa,580000
2,73,2,1,Sidi Moumen,530000
2,99,2,2,Oulfa,1130000
2,76,2,1,Al Qods,700000
1,75,2,1,Gauthier,1500000
1,60,2,1,Sidi Maarouf,450000
2,105,2,1,Beauséjour,2310000
1,87,2,1,Roches Noires,870000
1,80,3,1,Oulfa,450000
1,62,2,1,Aïn Chock,560000
2,153,2,2,Sidi Maarouf,1400000
2,138,5,1,Autre secteur,1200000
2,75,2,1,Errahma,600000
1,100,2,2,Bournazil,850000
2,78,2,1,Sidi Bernoussi,780000
3,172,3,2,Quartier des Hôpitaux,1980000
2,81,2,1,Oasis,1270000
3,111,3,1,Laimoune,1720000
1,51,1,1,Beauséjour,809000
2,96,3,1,Hay Laymouna,1135000
1,51,1,1,Quartier des Hôpitaux,580000
1,99,2,1,Fonciere,990000
2,123,3,1,Ain Sebaa,1094400
2,153,3,2,Derb Ghallef,1500000
1,92,2,2,Al Qods,695000
2,75,2,1,Errahma,750000
1,66,2,1,Lissasfa,500000
1,78,2,1,Al Madina Aljadida,440000
1,70,2,1,Sidi Bernoussi,540000
1,54,2,1,Autre secteur,600000
2,96,3,1,Belvédère,1140000
1,60,2,1,Aïn Chock,600000
2,79,2,2,Sidi Bernoussi,450000
1,60,2,1,Sidi Maarouf,700000
1,59,1,1,Aïn Diab,2400000
1,79,2,1,Sidi Bernoussi,790000
2,151,3,1,Quartier des Hôpitaux,2350000
2,86,2,2,Aïn Chock,880000
2,111,2,2,Maarif,1550000
2,99,2,2,Bourgogne,1250000
1,75,2,1,Sidi Bernoussi,720000
1,80,3,1,Aïn Chock,760000
2,128,2,3,Maarif,900000
1,68,2,1,Sidi Moumen,440000
2,124,6,1,Aïn Diab,1800000
1,69,2,1,Hay Moulay Rachid,520000
1,67,2,1,Autre secteur,440000
2,75,3,1,Oulfa,750000
3,190,5,3,Oulfa,1440000
1,60,2,1,Lissasfa,410000
1,90,3,1,Bournazil,680000
2,116,3,1,Ben M'sick,960000
2,111,2,1,Maarif,1400000
2,89,3,1,Ain Sebaa,990000
2,81,2,1,Sidi Bernoussi,840000
1,67,2,1,Oulfa,580000
1,101,2,2,Aïn Borja,990000
1,60,4,1,Ain Sebaa,520000
1,100,2,2,Oulfa,600000
1,62,2,1,Ain Sebaa,480000
1,72,2,1,Oulfa,420000
1,57,3,2,Lissasfa,420000
2,123,2,2,Aïn Chock,1224000
1,64,2,1,Aïn Chock,710000
1,64,2,1,Aïn Chock,640000
1,50,2,1,Oulfa,480000
2,92,2,2,Oulfa,1200000
1,83,2,2,Maarif,950000
2,83,5,2,Laimoune,1090000
1,105,3,1,Sidi Maarouf,1100000
1,85,2,2,La Gironde,960000
1,70,1,1,Mers Sultan,950000
1,67,1,1,Ben Ejdia,1650000
1,75,2,1,Aïn Borja,722000
1,75,2,1,Al Fida,840000
2,122,3,1,2 Mars,1600000
2,96,2,2,La Gironde,1100200
2,130,2,2,Quartier des Hôpitaux,1600000
3,226,3,2,2 Mars,2800000
2,56,2,1,Oulfa,480000
1,74,3,1,Autre secteur,420000
2,67,2,1,Autre secteur,530000
1,57,2,1,Oulfa,470000
2,95,2,2,Hay Moulay Rachid,620000
2,100,2,2,Maarif,1200000
2,73,2,1,Errahma,500000
1,120,3,2,Sidi Moumen,760000
2,86,2,1,Sidi Bernoussi,570000
2,50,2,1,Autre secteur,420000
1,139,2,3,Ain Sebaa,900000
1,50,1,1,Racine,1000000
1,70,2,1,Al Fida,1360000
2,80,2,2,Sidi Othmane,420000
2,92,2,1,Bourgogne,1050000
2,154,3,3,Racine,2150000
2,100,5,1,Aïn Chock,910000
2,149,3,2,Riviera,2000000
2,80,3,1,Bourgogne,1180000
2,82,3,1,Aïn Chock,860000
2,98,3,1,Mers Sultan,1030000
2,127,3,1,Bourgogne,1300000
1,86,2,2,Ain Sebaa,780000
1,72,3,1,Autre secteur,660000
1,52,2,1,Oulfa,480000
2,170,3,1,Beauséjour,1700000
1,70,4,1,Al Fida,680000
1,82,5,1,Hay Hassani,930000
1,65,2,1,Hay Hassani,480000
3,144,3,1,Mers Sultan,1800000
2,116,2,2,Maarif,1570000
1,60,2,1,Lissasfa,470000
1,60,2,1,Ain Sebaa,410000
1,58,2,1,Oulfa,500000
1,57,2,1,Ain Sebaa,520000
2,98,2,2,Californie,1250000
2,86,3,1,Ain Sebaa,950000
2,68,2,1,Ain Sebaa,560000
1,82,2,1,Hay Mohammadi,660000
2,98,2,2,Californie,1250000
1,60,2,1,Errahma,510000
2,60,2,1,Sidi Bernoussi,400000
1,73,2,1,Sidi Moumen,480000
2,130,2,2,Quartier des Hôpitaux,1700000
1,109,2,2,Ben M'sick,860000
1,52,3,1,Ain Sebaa,420000
2,90,2,2,Hay Albaraka,620000
1,76,3,1,Sidi Moumen,580000
2,75,2,2,Sidi Moumen,770000
2,114,3,1,Sidi Bernoussi,960000
1,85,2,2,Autre secteur,730000
1,101,2,2,Aïn Borja,990000
2,154,3,3,Racine,2150000
2,126,3,2,Maarif,2200000
1,145,3,2,Sidi Bernoussi,1750000
1,55,1,1,Sbata,480000
2,60,2,1,Al Qods,500000
1,66,2,1,Sidi Moumen,430000
1,73,2,1,Bournazil,470000
2,72,3,1,La Gironde,830000
1,82,2,1,Sidi Bernoussi,440000
2,96,2,1,Belvédère,1230000
1,50,1,1,Anfa,850000
1,116,5,1,Val Fleuri,1500000
1,64,2,1,Ain Sebaa,420000
3,156,3,1,2 Mars,1849999
2,122,3,2,Val Fleuri,2100000
2,118,2,2,Beauséjour,1300000
2,138,3,1,Val Fleuri,1690000
2,91,2,1,Bourgogne,1553000
2,89,3,1,Almaz,880000
1,88,2,1,Route d'Azemmour,1400000
1,62,2,1,Sidi Maarouf,660000
1,112,2,2,2 Mars,840000
1,104,2,2,Bourgogne,1250000
1,70,2,1,Ain Sebaa,500000
1,94,3,3,Oulfa,600000
2,100,2,2,Hay Hassani,980000
2,128,3,1,Bourgogne,1750000
1,64,2,1,Sbata,460000
2,93,2,2,Almaz,1150000
2,90,2,1,Ben M'sick,560000
2,109,3,1,Oulfa,1300000
2,84,2,1,Errahma,740000
2,70,3,1,Sidi Maarouf,850000
1,65,2,1,Sidi Othmane,600000
1,56,2,1,Ain Sebaa,445000
2,82,2,1,Aïn Chock,520000
1,58,2,1,Sidi Maarouf,650000
1,101,2,2,Aïn Borja,990000
1,67,2,1,Oulfa,580000
2,154,3,3,Racine,2150000
2,120,2,2,Maarif,2100000
2,74,5,1,Sidi Moumen,580000
1,80,2,1,Autre secteur,585000
1,84,2,1,Sidi Bernoussi,480000
1,62,2,1,Al Madina Aljadida,500000
1,87,2,1,Sidi Bernoussi,600000
1,133,2,2,Ain Sebaa,1000000
2,108,2,1,Belvédère,1300000
2,98,2,1,Californie,1500000
2,88,2,1,Oulfa,980000
1,54,1,2,Oulfa,500000
1,75,3,1,Bourgogne,840000
2,90,2,1,Maarif,1548000
1,42,1,1,Maarif,770000
2,99,2,1,Belvédère,950000
1,60,1,1,Sbata,560000
2,110,2,1,Anfa,1500000
2,86,3,1,Quartier des Hôpitaux,1400000
2,112,3,1,Lissasfa,1250000
2,140,4,2,Autre secteur,450000
1,63,2,1,Oulfa,400000
2,79,3,1,Sidi Bernoussi,600000
2,138,3,1,Racine,2200000
1,87,2,1,Aïn Chock,800000
1,60,2,1,Oulfa,590000
1,65,2,1,Sidi Moumen,430000
2,96,3,2,Errahma,400000
1,71,2,1,Al Qods,480000
1,58,2,1,Sidi Moumen,400000
2,159,3,1,Bourgogne,2600000
2,130,4,3,Sidi Moumen,1100000
1,55,1,1,Bourgogne,1100000
2,115,3,2,Aïn Chock,1380000
1,60,2,1,Aïn Chock,500000
1,76,2,1,Bournazil,610000
3,111,3,1,Laimoune,1720000
2,81,2,1,Sidi Bernoussi,840000
2,126,3,2,Maarif,2200000
1,75,2,1,Sbata,730000
1,64,3,1,Bournazil,480000
2,180,5,2,Hay Mohammadi,1460000
1,60,2,1,Californie,600000
2,141,3,1,Anfa,2200000
1,56,2,1,Oulfa,480000
1,83,2,1,Oulfa,490000
1,68,2,2,Sidi Moumen,500000
1,90,2,1,Sidi Moumen,560000
2,107,3,2,Belvédère,1070000
3,175,3,3,Ben Ejdia,1800000
1,76,2,1,Hay Alfalah,500000
4,70,6,2,Ain Sebaa,2000000
2,160,3,2,2 Mars,1900000
2,114,2,1,Roches Noires,980000
1,75,2,1,Ben M'sick,750000
1,78,2,1,Belvédère,780000
2,126,3,2,Ain Sebaa,750000
2,106,2,1,Route d'Azemmour,1180000
1,90,2,2,Bourgogne,1000000
1,64,3,1,Lissasfa,440000
3,195,3,3,Bourgogne,2225000
2,71,2,1,Hay Moulay Rachid,540000
2,131,4,2,Sidi Moumen,1050000
2,175,4,1,C.I.L,2400000
2,120,2,2,Centre Ville,1300000
1,99,2,1,Bourgogne,1700000
2,164,4,1,Maarif,2700000
2,83,2,1,Aïn Borja,990000
1,53,2,1,Lissasfa,600000
2,59,2,1,Sidi Maarouf,550000
2,83,2,1,La Gironde,830000
2,140,3,1,Maarif,1780000
2,106,3,1,Aïn Chock,1040000
2,104,3,1,Maarif,1400000
2,154,3,3,Racine,2150000
2,81,2,1,Oasis,1270000
1,51,1,1,Beauséjour,809000
1,67,2,1,Al Fida,700000
2,91,2,1,Errahma,520000
1,94,3,1,Oulfa,780000
1,87,2,1,Bourgogne,790000
1,66,2,1,Ain Sebaa,580000
2,78,3,1,Sbata,480000
2,114,2,1,Hay Hassani,1100000
1,58,2,1,Oulfa,550000
1,55,2,1,Aïn Chock,420000
2,115,3,1,Aïn Borja,1200000
1,54,2,1,Oulfa,400000
1,58,2,1,Oulfa,500000
1,74,2,1,Oulfa,640000
1,76,3,1,Anfa,1050000
1,70,4,1,Hay Moulay Rachid,520000
1,70,2,2,Sidi Maarouf,630000
2,134,4,2,Aïn Borja,1350000
1,62,2,1,Sidi Maarouf,800000
1,90,2,1,Aïn Chock,850000
1,87,2,1,Bourgogne,790000
2,93,2,1,Hay Mohammadi,690000
1,82,2,1,Sidi Maarouf,995000
2,100,2,1,Belvédère,1550000
2,114,2,2,Aïn Borja,1200000
1,55,2,1,Sidi Bernoussi,550000
2,120,2,2,Californie,1500000
2,79,2,1,Zone Industrielle Moulay Rachid,740000
1,74,2,1,Aïn Borja,520000
2,86,2,2,Ain Sebaa,960000
1,90,4,1,Hay Sadri,530000
1,71,2,1,Mers Sultan,880000
2,165,3,3,Hay Mohammadi,1500000
1,88,2,1,Sidi Maarouf,680000
3,187,3,3,Beauséjour,1900000
2,128,2,3,Sidi Moumen,740000
1,101,2,2,Aïn Borja,990000
2,80,2,2,Sidi Othmane,420000
2,154,3,3,Racine,2150000
2,110,2,1,Derb Omar,980000
2,143,3,1,2 Mars,1900000
2,127,3,2,La Gironde,1270000
2,70,2,1,Oulfa,720000
2,92,2,2,Oulfa,1250000
2,92,2,1,Errahma,780000
1,73,2,1,Sidi Bernoussi,730000
1,107,3,1,Belvédère,1500000
2,147,3,1,Quartier des Hôpitaux,1980000
1,72,1,1,Aïn Chock,950000
1,56,1,1,Maarif,790000
1,60,2,1,Hay Mohammadi,420000
2,86,3,1,Sidi Maarouf,800000
1,60,4,1,Aïn Chock,660000
2,115,2,2,Quartier des Hôpitaux,1750000
1,71,2,1,Belvédère,840000
2,156,3,2,Errahma,1250000
2,74,2,1,Sidi Maarouf,800000
1,51,1,1,Sidi Bernoussi,670000
2,100,3,1,Aïn Chock,850000
1,85,2,1,Sidi Bernoussi,680000
1,76,2,1,Sidi Bernoussi,480000
3,204,4,2,Gauthier,2900000
2,85,2,1,Al Qods,800000
1,114,2,1,Aïn Borja,800000
2,63,2,1,Roches Noires,820000
1,45,2,1,Oulfa,400000
1,72,2,1,Ain Sebaa,540000
1,58,2,1,Sidi Maarouf,540000
3,175,3,2,Quartier des Hôpitaux,2000000
2,93,2,2,Laimoune,1090000
2,102,3,1,Ain Sebaa,860000
2,77,3,1,Ain Sebaa,850000
1,70,2,1,Sidi Maarouf,580000
2,136,3,2,Californie,1980000
2,80,2,2,Sidi Othmane,420000
2,78,2,1,Sidi Maarouf,760000
3,111,3,1,Laimoune,1720000
2,138,3,2,Sidi Maarouf,1400000
1,54,1,1,Sbata,500000
1,149,2,1,Belvédère,1050000
1,82,4,2,Aïn Borja,820000
2,77,2,1,Sidi Moumen,800000
2,56,3,1,Oulfa,420000
2,72,2,1,Maarif,850000
1,51,1,1,Quartier des Hôpitaux,580000
2,94,3,1,Oulfa,800000
1,67,2,1,Sidi Moumen,520000
2,145,3,2,Hay Inara,1700000
1,80,2,1,Ain Sebaa,800000
1,44,1,1,Maarif,1200000
2,123,3,1,Autre secteur,760000
2,95,3,1,Sidi Moumen,620000
1,75,2,1,Oulfa,400000
1,109,3,1,Ain Sebaa,900000
2,96,2,2,Al Qods,960000
2,87,2,1,Sidi Bernoussi,880000
2,150,4,2,Bourgogne,2000000
3,210,3,2,Bourgogne,1400000
1,63,3,1,Aïn Chock,620000
2,161,3,1,Maarif,2500000
1,90,2,1,Aïn Chock,820000
2,116,3,1,Centre Ville,1500000
1,62,2,1,Oulfa,460000
3,176,5,2,Hay Mohammadi,1450000
1,60,1,2,Oulfa,500000
1,56,2,1,Aïn Chock,400000
1,59,2,1,Oulfa,530000
2,153,3,1,Sidi Bernoussi,1150000
2,147,3,1,Centre Ville,1300000
1,78,2,1,Sidi Moumen,480000
3,206,3,3,Beauséjour,3000000
2,114,3,1,Beauséjour,1400000
1,101,2,2,Aïn Borja,990000
2,154,3,3,Racine,2150000
2,80,2,2,Sidi Othmane,420000
2,138,3,1,2 Mars,1800000
2,81,4,2,Sidi Maarouf,450000
1,92,2,2,Casablanca Finance City,980000
1,70,2,1,Aïn Chock,680000
2,63,2,1,Derb Ghallef,760000
1,126,1,1,Autre secteur,1600000
1,89,3,1,Sidi Bernoussi,450000
1,90,2,1,Al Qods,1050000
2,95,2,1,Sidi Maarouf,1000000
2,74,3,1,Aïn Chock,810000
2,100,3,1,Sidi Moumen,650000
1,85,2,1,Belvédère,780000
1,60,2,1,Oulfa,600000
1,74,3,1,Hay Moulay Rachid 4,500000
2,100,3,2,Oulfa,1000000
2,101,2,2,Belvédère,900000
1,66,2,1,Sidi Moumen,450000
2,67,3,1,Sidi Moumen,470000
2,96,2,2,Al Qods,980000
1,176,3,1,2 Mars,2800000
2,95,2,1,Maarif,1320000
1,105,2,1,Val Fleuri,1200000
1,101,2,1,Maarif,1800000
2,122,2,2,Aïn Borja,1250000
2,135,2,3,Ain Sebaa,1400000
2,240,3,2,Maarif,1600000
1,60,2,1,Hay Mohammadi,1500000
3,135,3,2,Californie,2200000
1,85,1,2,Sidi Moumen,560000
2,100,2,1,Ben M'sick,600000
2,96,2,2,Route d'Azemmour,1200000
1,60,2,1,Sidi Maarouf,620000
2,100,2,2,Beauséjour,1100000
2,102,4,1,Belvédère,1125000
1,65,2,1,Sidi Maarouf,480000
2,81,2,1,Oasis,1270000
1,67,2,1,Oulfa,580000
2,154,3,3,Racine,2150000
2,114,3,2,Belvédère,1700000
2,107,4,2,Errahma,860000
2,117,3,1,Maarif,2100000
1,106,2,2,Bournazil,650000
1,58,2,1,Sidi Moumen,420000
2,84,2,2,Sidi Bernoussi,500000
2,100,3,1,Oulfa,900000
1,149,3,1,2 Mars,1850000
2,105,3,3,Californie,1250000
1,218,4,2,Oulfa,1200000
1,72,5,1,Al Fida,680000
1,69,2,1,Bourgogne,1000000
2,132,3,1,Val Fleuri,1920000
1,56,2,1,Oulfa,530000
2,143,3,1,Ben Ejdia,1430000
2,124,2,2,Aïn Borja,1210000
1,85,2,1,Belvédère,1200000
1,70,2,1,Al Fida,680000
1,84,2,1,Sidi Maarouf,800000
3,187,5,3,Beauséjour,1870000
3,119,2,1,Ferme Bretone,1950000
1,78,2,1,Sbata,480000
1,76,2,1,Aïn Borja,730000
2,118,3,1,Ferme Bretone,2200000
1,110,2,2,Californie,1050000
1,97,3,1,Centre Ville,1050000
2,76,2,2,Roches Noires,640000
2,68,3,1,Oulfa,500000
1,64,2,1,Hay Mohammadi,400000
1,76,2,1,Hay Almassira 2,560000
2,180,3,2,Aïn Chock,1500000
2,97,2,1,Bourgogne,1800000
1,74,2,1,Sidi Maarouf,888000
1,71,2,1,Oulfa,430000
2,95,2,2,Sidi Maarouf,1050000
2,81,2,1,Oasis,1270000
2,78,2,1,Sidi Maarouf,760000
3,111,3,1,Laimoune,1720000
3,213,3,2,2 Mars,2600000
2,180,5,1,Sidi Bernoussi,840000
1,70,2,1,Sidi Moumen,480000
2,116,3,1,Californie,1850000
1,50,2,1,Oulfa,420000
2,132,3,2,Californie,1650000
1,93,2,2,Centre Ville,1000000
1,83,2,1,Autre secteur,670000
2,122,2,1,Sidi Bernoussi,660000
1,80,3,1,Oulfa,760000
1,52,2,1,Hay Hassani,420000
2,72,2,1,Hay Hassani,550000
1,90,2,1,Aïn Chock,840000
2,156,3,1,Maarif,1550000
1,62,2,1,Oulfa,460000
2,111,2,2,2 Mars,1134000
1,75,2,1,Sidi Moumen,430000
1,85,2,1,Belvédère,800000
1,104,3,1,Roches Noires,1400000
2,87,3,1,Oulfa,939600
2,111,3,1,Derb Omar,1030000
1,60,2,1,Oulfa,700000
2,100,3,1,Aïn Chock,950000
2,70,2,1,Oulfa,700000
2,148,3,2,Racine,2600000
1,51,1,1,Autre secteur,450000
2,92,2,1,Bourgogne,1120000
1,80,2,1,Aïn Borja,655000
1,69,2,1,Sidi Moumen,470000
2,55,2,1,Sidi Maarouf,400000
2,113,2,3,Ain Sebaa,1300000
1,44,1,1,Oasis,790000
1,102,2,1,Autre secteur,720000
2,88,2,1,Aïn Borja,950000
2,153,4,3,La Gironde,1200000
2,92,2,1,Bourgogne,1050000
2,81,2,1,Oasis,1270000
2,126,3,2,Maarif,2200000
1,62,2,1,Ain Sebaa,500000
1,110,3,1,Hay Mohammadi,849999
1,79,2,1,Aïn Chock,670000
2,188,5,2,Quartier des Hôpitaux,2100000
1,69,2,1,Maarif,850000
1,92,2,1,Bourgogne,1200000
2,75,2,1,Aïn Chock,780000
2,83,2,1,Sidi Moumen,680000
1,57,1,1,Hay Hassani,460000
1,65,1,1,Autre secteur,600000
1,75,3,1,Sidi Moumen,580000
1,53,2,1,Oulfa,450000
2,82,3,1,Aïn Chock,860000
2,134,3,2,La Gironde,1260000
2,140,3,1,2 Mars,1850000
1,47,2,1,Oulfa,450000
1,66,2,1,Hay Moulay Rachid,420000
1,58,2,1,Autre secteur,800000
1,61,2,1,Sidi Maarouf,695000
1,79,4,2,Bournazil,860000
2,110,3,2,Errahma,790000
1,76,2,1,Maarif,700000
2,160,6,2,Aïn Chock,1100000
2,105,2,1,Maarif,1100000
1,78,2,2,Hay Albaraka,600000
1,70,3,1,Sidi Bernoussi,430000
2,76,2,2,Aïn Borja,730000
1,120,4,1,Maarif,1700000
1,80,3,1,Ben M'sick,600000
1,63,2,1,Oulfa,700000
1,62,4,1,Lissasfa,440000
1,70,3,1,Oulfa,565000
2,89,2,1,Sidi Bernoussi,720000
2,89,2,1,Sidi Bernoussi,720000
2,66,2,2,Oulfa,700000
1,67,2,1,Oulfa,580000
2,78,2,1,Sidi Maarouf,760000
3,111,3,1,Laimoune,1720000
1,57,2,1,Aïn Chock,570000
1,63,2,1,Hay Hassani,680000
2,123,3,2,Quartier des Hôpitaux,1550000
2,122,3,2,2 Mars,1650000
2,83,3,1,Almaz,979400
1,53,2,1,Californie,550000
